,Persistance,src_ID,dst_ID
4358,95,1700166443,3233156192
4359,105,1317920274,3607368428
4360,4,2510188297,3472952572
4361,2,799872416,3349734043
4362,277,269242574,3978971490
4363,216,269242590,3978971495
4364,380,2258940746,3978971489
4365,6,3585067775,3442986319
4366,197,358336460,1962334022
4367,4,794481576,3229900694
4368,24,742376729,3451333255
4369,249,2359939023,1962334021
4370,92,356828618,2205354542
4371,3,741534502,3561000075
4372,225,2272024442,1962333974
4373,44,791804070,3453537454
4374,48,738949027,3262272317
4375,7,2005170349,3245036763
4376,3,3385642418,1235568917
4377,95,461939721,3242286821
4378,299,3672188067,1962334020
4379,40,2292694613,3399954127
4380,2,1781473160,3558779526
4381,401,283364704,2338943062
4382,6,573373466,3447617759
4383,13,1888509889,4107592998
4384,221,132833602,3890314060
4385,3,790725880,3350331297
4386,104,269242576,3978971492
4387,43,3801788594,4095690802
4388,33,2205751421,2321236326
4389,38,2047702155,3353383354
4390,33,2361935317,1962333997
4391,203,3672188146,1962334037
4392,2,751108318,3443991078
4393,4,1176241606,3242275574
4394,228,3295892421,1962334028
4395,57,1187450014,3223180163
4396,185,2059863554,2214129522
4397,10,741578509,3569725519
4398,203,2201668818,3336346853
4399,175,269242581,3978971493
4400,5,3584893398,3472982677
4401,178,738426702,3978971491
4402,50,4217867196,1962334022
4403,6,3978976538,3978971484
4404,302,2466500500,3391012111
4405,8,3756992191,3257475414
4406,152,269242591,3978971495
4407,105,738203823,3978971489
4408,5,3525188979,3441624434
4409,5,1116470043,3455016065
4410,129,796628658,2332397877
4411,288,269242602,3978971497
4412,45,282331764,3337039894
4413,128,1906686052,3347702637
4414,3,752633252,3443719986
4415,266,799586877,3978971488
4416,16,743908434,3443716764
4417,259,2190878097,3890314074
4418,241,269242584,3978971494
4419,264,795650028,1962334034
4420,198,697304791,3978971495
4421,1,790714267,3608343554
4422,26,3289264555,3890314077
4423,13,3501525959,3261527066
4424,118,140852641,3890314058
4425,50,1544718681,3390571897
4426,43,738372476,3978971484
4427,35,3997125339,3232148497
4428,2,1421991070,3451137311
4429,377,2118162082,1074109316
4430,19,1264308956,3978971640
4431,20,3885269962,3443994577
4432,131,4003680695,3348702059
4433,1,2070755590,3391069579
4434,351,2571612610,3443670939
4435,25,3368447228,3608305464
4436,21,3501541227,3233159383
4437,34,738484946,3978971486
4438,29,269242583,3978971493
4439,180,2508993876,3255952425
4440,10,740815329,3257294311
4441,4,3978972180,3978971484
4442,51,269242562,3978971489
4443,95,901878093,3472962668
4444,37,3584895980,4095107326
4445,10,3525189015,3350310967
4446,27,3978976535,3978971487
4447,84,2377634726,3390878645
4448,20,1176241788,3484694000
4449,50,738263513,1074109332
4450,1,1226348257,3443719431
4451,157,795639691,3978971492
4452,67,794085875,3349898831
4453,110,270537134,1074109365
4454,2,3428876036,4093757165
4455,4,2602980980,4211110797
4456,2,843737424,4099499240
4457,295,456401208,3569566988
4458,2,789002997,3448447934
4459,148,269242582,3978971493
4460,246,1226534510,3978971485
4461,122,738622072,3978971486
4462,5,752780450,3567997841
4463,28,2381070206,2270145345
4464,2,504317803,3607539366
4465,6,741372231,3257647037
4466,6,269242588,3978971495
4467,63,794556418,3454853548
4468,1,1526347655,283551930
4469,1,541840938,3617679781
4470,425,268651690,3452473946
4471,5,2364737114,1962334023
4472,276,743774172,4093711853
4473,53,1482586189,3390905143
4474,53,4106728455,3390700157
4475,15,743801117,3446717613
4476,63,3585654792,3618636315
4477,6,3672219506,1962334054
4478,223,1442251532,4109904406
4479,64,269242585,3978971494
4480,278,2190878097,3890314075
4481,11,3885269941,855493195
4482,94,3885269844,4095553706
4483,84,795128793,3978971493
4484,5,1286694851,3452140258
4485,7,739758105,3350329553
4486,176,564885796,1962334010
4487,1,3713201972,3452385732
4488,522,2258940777,3978971498
4489,13,2490452032,3390980990
4490,19,1070018196,284070315
4491,33,738372476,3978971485
4492,413,3672201738,1962334029
4493,39,360218190,4225791093
4494,81,3798348587,2270145343
4495,62,269242573,3978971491
4496,27,1685887555,3390575029
4497,14,1617214327,4041201292
4498,3,2211456938,3223150334
4499,135,4106728455,3390613123
4500,212,738484946,3978971487
4501,3,2181312202,3233163136
4502,65,738750292,1962334034
4503,96,269242583,3978971492
4504,19,939291723,3451488469
4505,19,3585067443,3453337003
4506,54,269242594,3978971498
4507,37,269242562,3978971488
4508,107,358336038,1074109365
4509,78,1626702084,3353373837
4510,110,1962358044,4217677069
4511,1,3978976535,3978971486
4512,13,3585093685,3443713586
4513,57,2359936987,1962334047
4514,168,795639691,3978971493
4515,42,1778557205,3390968231
4516,45,1482283111,2346381564
4517,105,356827868,3255955174
4518,12,697504859,2205393872
4519,553,1056232445,4041960754
4520,4,3741785779,3353386085
4521,481,2359938973,1962334037
4522,125,269242582,3978971492
4523,120,360218044,3453269621
4524,220,738622072,3978971487
4525,243,1226534510,3978971484
4526,36,1052994564,2270145447
4527,280,1226518379,3978971489
4528,1,2601896396,3349791224
4529,110,3345906423,2345956921
4530,160,2005836005,4030665149
4531,32,2390870720,3349793368
4532,53,1273213833,1962334023
4533,6,2377630563,1074109340
4534,23,1067518416,4107110875
4535,2,3585093752,3452140602
4536,488,1068492759,3447595734
4537,109,3459451710,3607972298
4538,17,816204355,3390990031
4539,105,738418350,1074109412
4540,4,799577685,2338352133
4541,398,517385575,4223552029
4542,93,269242585,3978971495
4543,6,2487531533,3443988952
4544,13,1262643824,3242264277
4545,164,3591157141,3641371901
4546,1,3367368683,3446698212
4547,163,3672239301,1962334021
4548,129,3972197045,2343837753
4549,3,569371935,4095090623
4550,58,738615541,2270145447
4551,241,269242587,3978971495
4552,144,795541575,1962334023
4553,60,356828383,3453269106
4554,137,269242590,3978971494
4555,459,595176748,3391010793
4556,217,1830446025,3347702545
4557,154,2245302427,4225769677
4558,24,1636058685,1074109333
4559,2,2075950745,3353138627
4560,18,1054015744,4093757170
4561,171,3442836680,3447595365
4562,446,2141754651,3390613236
4563,19,269242580,3978971492
4564,10,4006399608,3568014445
4565,98,271675564,1074109428
4566,107,3246556995,3232148375
4567,526,1819821626,3338647934
4568,15,739961439,3978971497
4569,53,1056175821,2205393172
4570,5,1876170364,3455831539
4571,157,1754729275,3455008317
4572,480,1296813830,3390894957
4573,2,1691958655,3450262484
4574,184,269242593,3978971498
4575,2,3299925253,3390571940
4576,276,1884404951,3268407330
4577,254,132833602,3890314061
4578,106,738231801,3978971491
4579,194,269242592,3978971498
4580,274,1053672582,3978971493
4581,90,697491264,3453624530
4582,438,4004383204,3443991069
4583,13,3885270173,2346381501
4584,40,738821632,3452139622
4585,79,1177222046,3261527133
4586,145,3585065843,3618763451
4587,3,738308816,3978971488
4588,90,739851840,3978971487
4589,244,3672201762,1962334021
4590,199,269242597,3978971499
4591,335,796554782,2321225282
4592,259,738426702,3978971490
4593,489,2258940779,3978971498
4594,2,504317778,3484683487
4595,112,4217867196,1962334023
4596,5,1734992690,1962334033
4597,449,981034712,3453656469
4598,204,738203823,3978971488
4599,39,269242591,3978971494
4600,4,1273092371,4038533503
4601,129,816172316,3441623432
4602,122,269242602,3978971496
4603,5,2075950032,2325249850
4604,514,2211447509,3569582285
4605,3,3628972936,3452525667
4606,432,3673961955,2346381373
4607,33,3978976543,3978971484
4608,10,569371935,3641209821
4609,6,739849420,3617835984
4610,292,1809476183,3338135646
4611,31,830022160,4093711342
4612,515,133084471,1962334108
4613,387,3672201788,1962334022
4614,38,2377634709,3390872894
4615,242,4124337581,4107593341
4616,22,697507893,3978971485
4617,171,743724633,3353180970
4618,361,3254619084,1962334175
4619,144,269242574,3978971494
4620,455,2087007433,2270145478
4621,10,1264913131,3450107020
4622,274,697755420,3571691687
4623,14,2487767953,3349792506
4624,12,3680990349,283729038
4625,83,790716453,2270145455
4626,1,742138696,2325249398
4627,197,269242580,3978971489
4628,47,744465319,3453511604
4629,1,2268844176,4107553351
4630,14,3584891830,3452139558
4631,101,739577143,1962334028
4632,11,2556563637,2317273753
4633,11,3585067446,3451333817
4634,13,3584888499,4104016765
4635,10,3572223722,3337821954
4636,28,504323608,2205365314
4637,276,4167726953,3259942474
4638,488,1056840556,3448432771
4639,3,801097128,3978971487
4640,48,1467380264,3455830664
4641,91,738447457,3455663975
4642,90,738231801,3978971494
4643,42,269242576,3978971488
4644,391,1053672582,3978971488
4645,15,799707707,3445810803
4646,4,1262410238,3447595365
4647,3,1259838789,3242286630
4648,79,1053942572,3350331325
4649,48,1280619379,842570773
4650,430,2211447513,3233171219
4651,122,2613207741,2324813229
4652,23,1272873913,3472991553
4653,140,3298429421,3454442604
4654,162,269242581,3978971489
4655,8,4023729172,3451332743
4656,1,909232891,3455737775
4657,4,3672187995,1074109323
4658,1,3765692899,3618763266
4659,8,3585292062,3451333619
4660,26,1262695699,3451530790
4661,9,843813258,3268407302
4662,104,269242575,3978971494
4663,104,1264312158,3978971640
4664,62,1053886731,3455008393
4665,3,738819763,2341451633
4666,74,269242586,3978971490
4667,8,2599711082,3223150334
4668,77,791687558,3570064158
4669,1,1438382707,3451137474
4670,314,799586877,3978971492
4671,369,358336024,1962334022
4672,243,2190878097,3890314078
4673,2,1292762920,3350331196
4674,13,1190148973,3242280685
4675,258,795128793,3978971488
4676,7,3904641836,3455736266
4677,169,4097065084,2205392965
4678,13,3494302118,3569571030
4679,151,1234923774,3453268034
4680,15,1053628448,3451332485
4681,60,2245342954,3455830224
4682,23,2313830811,3978971498
4683,93,738657513,3978971487
4684,56,2260923259,3242286066
4685,25,2190718285,3452474650
4686,86,2455143252,846740847
4687,202,269242573,3978971494
4688,117,1226531599,3978971499
4689,6,2181312202,846942479
4690,92,1761065638,3233206647
4691,5,4106728455,3390613126
4692,1,3527065953,1074109358
4693,524,4004411467,3484683487
4694,27,1999520830,3324064642
4695,8,3585093666,855531442
4696,3,741903228,3352313278
4697,9,3366113086,843168929
4698,128,269242578,3978971488
4699,2,3376973699,3890314059
4700,10,1226403275,3451631762
4701,11,2258940502,3978971487
4702,36,1705045400,4041936935
4703,36,1234923768,3233155525
4704,4,2474718546,3890314079
4705,12,2285206418,3617830772
4706,68,2197869179,3351281525
4707,316,2122035600,3474201474
4708,488,3388487850,3233202499
4709,1,1903035623,3452105897
4710,1,1707947669,4099486851
4711,268,269242579,3978971488
4712,32,1053616174,3337040138
4713,35,793776052,3337636541
4714,93,269242582,3978971489
4715,125,3599169173,3233215298
4716,53,3566147762,1962334194
4717,162,3331089936,1962334005
4718,26,2245317682,3455830636
4719,25,3584895992,3618636747
4720,99,4217867050,1074109291
4721,1,3885269920,3334529764
4722,93,360213618,3348629721
4723,64,269242588,3978971491
4724,152,4173852208,3446697986
4725,1,827960125,3337636184
4726,32,2455647376,3890314077
4727,3,3367161217,2059628448
4728,16,854550586,3390891142
4729,71,738291312,3978971496
4730,6,1649926213,3390854837
4731,226,1449827361,3453510952
4732,9,1262455976,3336876194
4733,321,1297079256,3348701777
4734,7,269242585,3978971490
4735,45,2210298391,2341409496
4736,28,1962329771,1962334198
4737,63,1591733952,3455796755
4738,329,795128793,3978971489
4739,4,1056131745,4096165165
4740,265,697304791,3978971490
4741,129,1626113409,3608555819
4742,446,132803762,3390571780
4743,1,1928490238,3617826263
4744,11,1226514341,3350327726
4745,15,789122404,3978971492
4746,303,1635155442,3569582733
4747,41,2313830811,3978971499
4748,411,2359938982,1962334044
4749,102,1259563701,3257629376
4750,180,269242573,3978971495
4751,2,1543783253,1235608666
4752,466,3306889459,3453655318
4753,454,1636066619,3450240834
4754,201,4006383236,3474259353
4755,10,752580621,3390945676
4756,60,3585067424,3448447981
4757,3,1928490239,2318944723
4758,138,269242583,3978971488
4759,20,2197874812,3261362617
4760,358,271170236,2321236232
4761,5,1286694903,3472905369
4762,5,743910010,3222711785
4763,119,269242578,3978971489
4764,5,816296514,846754174
4765,10,1258933229,3390571655
4766,53,3585853430,842651052
4767,1,2518780693,3257475753
4768,6,1067535575,4173865582
4769,248,834947764,3452105846
4770,310,3581970786,3571859413
4771,49,2083275703,3349796432
4772,11,4217871459,1962334194
4773,1,710883433,3352334574
4774,82,1273376645,1074109333
4775,40,269242563,3978971492
4776,10,744470136,2346421922
4777,16,741534502,3455737106
4778,4,740874842,2325249709
4779,435,738939933,3453283373
4780,18,552714843,3484683487
4781,53,2258940818,3978971487
4782,69,2260923222,3242282757
4783,1,1056132061,3441624357
4784,6,1190350560,3390949698
4785,25,2487475774,3338644710
4786,202,269242588,3978971490
4787,151,2210298386,2341409496
4788,2,1052868073,3569689346
4789,240,738840650,1962334020
4790,15,1187717541,3396742889
4791,319,2510184632,4223574586
4792,67,4023727706,842564317
4793,437,2087007438,2270145478
4794,5,1781508117,1235566853
4795,229,2096345672,3455722642
4796,7,2478975923,1235565468
4797,4,139068316,3347765885
4798,141,2377634709,4041960793
4799,188,269242585,3978971491
4800,424,2087007436,2270145478
4801,49,892816225,3474202082
4802,38,2313830813,3978971498
4803,100,790630448,3978971489
4804,333,3672201788,1962334023
4805,29,791056324,2205398178
4806,11,269242587,3978971491
4807,24,4161723397,3324064726
4808,307,1068423106,1074109413
4809,19,2305018605,3391012205
4810,184,269242574,3978971495
4811,172,269242590,3978971490
4812,123,4106728455,3242281970
4813,9,1774561029,3324086499
4814,10,3241125549,283725942
4815,36,1234923768,3453268034
4816,222,546837158,3443987715
4817,3,2005170341,3233211050
4818,312,269242580,3978971488
4819,111,517385504,3571692037
4820,3,791850738,3347702608
4821,440,1280595875,3233168729
4822,156,593574404,4215913538
4823,3,3997107790,4095110812
4824,369,270958100,1962334020
4825,6,792432177,3390574993
4826,10,1890986955,3453635074
4827,55,2260923212,3242271101
4828,38,2270142674,3617732976
4829,79,2504370295,3257629750
4830,7,1067867479,3978971484
4831,118,269242577,3978971489
4832,285,132833602,3890314057
4833,119,3262480916,3455736959
4834,124,269242576,3978971489
4835,182,1544553027,3242273493
4836,4,1067466534,3617785529
4837,259,1053672582,3978971489
4838,15,739941981,1074109393
4839,10,1190350564,3455008265
4840,70,2278689123,3443990908
4841,29,1286694873,3443717374
4842,2,2168619859,3233155204
4843,5,1053001647,3448432788
4844,94,2359938974,1962334033
4845,152,3672202162,3334480870
4846,68,1189633249,3390909496
4847,210,269242581,3978971488
4848,2,131840161,3223141417
4849,184,738426702,3978971494
4850,3,2338355999,3890314064
4851,198,3885270166,3454861298
4852,107,796386185,3348629721
4853,3,1721765802,3352053832
4854,217,269242591,3978971490
4855,31,3359625026,3261529793
4856,1,2490757297,3390571604
4857,16,2285206418,3390889450
4858,35,1832601129,1962334023
4859,47,2677939836,3607972016
4860,2,4251322546,4038585325
4861,5,1562974861,3242263905
4862,22,3293947537,3396735789
4863,242,799586877,3978971493
4864,58,1355313311,3399954127
4865,60,270826624,1074109416
4866,26,2570437311,3242265525
4867,187,740010620,3978971493
4868,273,3514242418,3567997606
4869,243,697304791,3978971488
4870,10,752794773,3452139961
4871,10,3291911228,3448432783
4872,3,741486038,4109930042
4873,21,3311125449,3347704463
4874,15,2313830811,3978971497
4875,473,3556624603,3334585048
4876,10,1190350564,4095690976
4877,162,2359938982,1962334046
4878,8,3584933690,3571692297
4879,209,269242573,3978971493
4880,147,360218036,3353384441
4881,4,3523517805,3353309679
4882,30,794482623,3453188619
4883,1,3351801581,3441431414
4884,13,3314004462,3452385787
4885,25,1928490239,2318944913
4886,16,3585853425,3257646882
4887,74,269242583,3978971490
4888,5,2206634729,842932778
4889,9,1262410208,3453572965
4890,43,1414303516,4223963503
4891,360,739795645,1962334031
4892,446,2087007429,2270145478
4893,6,816064197,3441432272
4894,40,789287785,2270145465
4895,209,1465466201,3617785383
4896,14,800841545,2270145465
4897,6,2572006630,2270145408
4898,240,738682673,3978971484
4899,163,2285195449,846740847
4900,6,3585067774,3446717509
4901,1,1422815632,2059628448
4902,29,791044977,3448447668
4903,211,269242579,3978971491
4904,35,2527573090,3223150540
4905,113,739717356,3453618325
4906,246,269242582,3978971490
4907,80,740643239,1962334025
4908,388,465865858,3257583225
4909,72,793859360,3978971486
4910,15,742300349,3570063929
4911,99,1226518379,3978971495
4912,3,1165757737,3453511562
4913,34,1054331035,3617809902
4914,123,269242572,3978971493
4915,106,269242588,3978971488
4916,145,1909117365,3335625580
4917,90,1258894756,3391027270
4918,115,3427383702,3571688384
4919,3,3366133316,3261527133
4920,2,1371803133,3223150334
4921,134,738291312,3978971499
4922,21,1190350560,3349735576
4923,21,2502583253,3571978165
4924,15,3585080831,3453501104
4925,18,1286694888,3349736988
4926,68,269242585,3978971489
4927,1,2285206418,3570049046
4928,47,3254627817,1962334175
4929,34,1885357020,3472963186
4930,140,3672239237,1962334039
4931,38,2313830813,3978971496
4932,103,1003745003,3618723834
4933,8,739884718,3571692394
4934,2,2112157951,3607538850
4935,167,269242587,3978971489
4936,10,3585093829,3229876410
4937,1,3385642346,843175122
4938,85,269242590,3978971488
4939,138,269242574,3978971493
4940,23,2377634749,3390572150
4941,499,2258940746,3978971494
4942,8,817189008,1962334021
4943,41,751457654,3978971489
4944,52,2175893258,4102004601
4945,20,3585292127,4030665106
4946,172,1234923774,3451519506
4947,121,269242580,3978971490
4948,19,2096610944,4030665149
4949,10,2384550483,1962334045
4950,6,738617586,4096180446
4951,221,1257924084,3348705057
4952,7,3585292153,3450125858
4953,125,738660597,3978971498
4954,3,4124355635,3453336035
4955,43,3525320876,2205392965
4956,230,738357967,3978971488
4957,510,2339094053,3473705568
4958,190,269242577,3978971491
4959,72,1003745002,3448482121
4960,435,938031650,3255953002
4961,251,132833602,3890314059
4962,86,738231801,3978971493
4963,173,269242576,3978971491
4964,60,3335975949,3455737775
4965,308,3566147764,1962334192
4966,15,795121926,3453737018
4967,4,752712785,3450273104
4968,26,3312712239,2270145359
4969,23,3314518690,3571692354
4970,24,3585093800,3484897725
4971,1,740255496,3472950124
4972,99,1700166443,3233191448
4973,50,3229346346,3455736306
4974,259,3523318861,3618741141
4975,1,3403274093,854599536
4976,518,3390252084,3233199077
4977,28,3746607234,3453502010
4978,1,3408097961,1235570699
4979,428,742162570,2325249586
4980,429,2117031429,3353312573
4981,25,1264559673,4038533502
4982,191,738203823,3978971494
4983,187,269242591,3978971488
4984,79,270826626,1074109416
4985,69,1003745002,3618723834
4986,384,3254643822,1962334005
4987,5,742744926,3450223204
4988,2,1054400365,3337040746
4989,2,2338110409,3350329363
4990,551,742377121,3608344133
4991,3,569371935,3608322357
4992,298,1853829769,3448432804
4993,4,569371935,3455008277
4994,71,2313830813,3978971497
4995,61,2260923251,3242274994
4996,49,2269646274,3253812728
4997,14,3585853435,3484901336
4998,159,269242587,3978971488
4999,428,718027811,3336876433
5000,192,3291985729,3338559098
5001,169,1355562244,4095690847
5002,368,2190911450,3449035189
5003,187,269242590,3978971489
5004,6,800705206,3454861090
5005,3,795751802,3618746434
5006,10,2360631193,3978971495
5007,3,697754480,3618763269
5008,486,3672201827,1962334038
5009,6,791518057,3442966754
5010,77,1264312149,3978971640
5011,3,2075950835,4244163379
5012,37,3585292054,855531509
5013,11,1489098140,3390926776
5014,19,697754486,3571692297
5015,171,3466271300,3391017389
5016,274,3793328462,3350328821
5017,13,2359936905,1962334025
5018,486,2174828005,3455651515
5019,1,3883939779,3349716981
5020,6,738209573,3452643214
5021,119,738357967,3978971489
5022,1,739619554,3455660873
5023,42,269242577,3978971490
5024,181,132833602,3890314058
5025,1,365622260,1074109413
5026,101,269242576,3978971490
5027,91,738231801,3978971492
5028,1,1309773157,3474199332
5029,145,1053672582,3978971490
5030,70,739941981,1074109394
5031,2,1075728439,1962334192
5032,2,1333369714,3347705318
5033,444,2087007426,2270145478
5034,1,2005170340,3569604785
5035,3,3585854324,4098091819
5036,311,4217867043,1074109291
5037,208,583505149,3569582663
5038,2,2135218044,1074109333
5039,125,269242581,3978971491
5040,11,3885269538,3608350208
5041,507,2258940747,3978971495
5042,27,1739434499,3223150171
5043,389,1054265492,1962334044
5044,447,1466442640,3443719964
5045,17,2190877022,1962334061
5046,28,3363464865,4211110109
5047,167,269242575,3978971492
5048,7,2190878099,3890314076
5049,1,3585067725,3448447287
5050,94,3525780097,3455831539
5051,107,269242586,3978971488
5052,8,1262410238,3450108355
5053,15,796720411,4225762492
5054,106,3352774053,4038538054
5055,6,3527319444,3472905925
5056,204,2359939027,1962334021
5057,241,2190878097,3890314076
5058,164,2087079079,3348631271
5059,91,795650028,1962334036
5060,13,1272873907,1962333960
5061,28,3419683897,3890314057
5062,178,360214136,3353385788
5063,182,1903162819,3472982509
5064,9,2377630578,1074109342
5065,52,796761700,2325249645
5066,168,738657513,3978971485
5067,75,3425782373,3353402765
5068,190,751475145,1962334045
5069,5,738850617,4099493972
5070,153,269242573,3978971492
5071,203,1737188248,3352065923
5072,1,739627856,3618729284
5073,73,2359936975,1962334044
5074,48,3672231276,1074109403
5075,21,740774628,3257644321
5076,469,3672201824,1962334038
5077,21,1920253315,3348630978
5078,187,269242583,3978971491
5079,85,3798348593,2270145343
5080,8,2075950697,3454855100
5081,5,792432177,3390574957
5082,59,2260923222,3390981134
5083,309,1191873328,3569583497
5084,64,2258940502,3978971485
5085,16,791800066,3448432714
5086,20,1056010215,3472905890
5087,98,710811707,3454817581
5088,3,2005170340,3455830540
5089,1,3585093819,3571692425
5090,47,2377634709,3390574911
5091,82,738682673,3978971485
5092,144,2279570786,3569689599
5093,22,2094177023,3455830224
5094,79,269242579,3978971490
5095,6,2296595644,3232148213
5096,5,3314518690,3641243491
5097,10,1816813011,1235608601
5098,29,270762325,3453537780
5099,16,1611569884,3472982857
5100,5,1269089894,3447544641
5101,368,1809105367,3223194432
5102,150,795148401,1962334031
5103,24,3672231277,1074109403
5104,107,702028174,3233206958
5105,34,3585080824,3448447922
5106,54,269242588,3978971489
5107,212,269242572,3978971492
5108,1,3672197278,1074109403
5109,129,697754484,3262274437
5110,3,741887953,3454860636
5111,3,254518124,3455736310
5112,199,738291312,3978971498
5113,42,1692329291,3349796377
5114,11,3319708710,3680272081
5115,10,3314518690,3453500608
5116,25,751433231,3222709891
5117,1,1066762644,3571700337
5118,32,795861021,3349925413
5119,218,269242585,3978971488
5120,1,4080452755,3451487816
5121,35,2279284689,4244149060
5122,40,356826734,3474201551
5123,92,2596512124,3391002408
5124,95,1056175821,2346421095
5125,377,3995687527,2325249610
5126,277,269242603,3978971493
5127,530,2211447548,3347678223
5128,1,1056204858,3571889891
5129,3,789345800,3617813330
5130,21,1234919984,3441493429
5131,152,4022675284,3255953097
5132,2,3744235922,2325249730
5133,1,742088102,3473430368
5134,69,742686919,3978971486
5135,45,1258975545,3242272420
5136,454,3314004852,3473430316
5137,71,704234803,3232201380
5138,34,269242580,3978971497
5139,7,1836255730,3450307075
5140,14,2270142521,2270145408
5141,30,2510584996,3618740955
5142,326,3672188166,1962334039
5143,2,3519436059,3223149794
5144,9,4080423174,3890314061
5145,144,2340595091,283728570
5146,191,3672239423,1962334021
5147,133,432703050,2343841039
5148,187,1722355150,3617733451
5149,94,738357967,3978971499
5150,26,2502585642,3352052082
5151,212,269242593,3978971495
5152,136,2487475774,3450301413
5153,47,1269089363,3447543938
5154,168,269242576,3978971496
5155,280,2626086985,3571853937
5156,29,4080423191,3890314056
5157,48,284309619,3257309387
5158,490,4187927678,1962334036
5159,36,3978976549,3978971484
5160,444,2141754651,3390995579
5161,9,2084941056,3978971488
5162,2,740012465,3347702547
5163,254,2466219631,3222710093
5164,81,791532026,3455830647
5165,10,1262410238,2205364919
5166,15,283351539,1962334047
5167,240,269242581,3978971497
5168,4,3513064626,3349735680
5169,5,1286694610,3445856942
5170,16,3289264556,3890314064
5171,277,1636127326,3890314061
5172,136,1053193846,3472994141
5173,278,3491177183,3451487811
5174,98,269242591,3978971499
5175,2,2285206418,4225769677
5176,45,3830383978,3242283925
5177,444,2353181853,1962334036
5178,2,3523992756,3242263637
5179,392,3915275694,3390898528
5180,1,3306168918,4225209503
5181,31,1840104210,3353311740
5182,89,2270150263,2270145343
5183,29,3766890141,3253812515
5184,13,739934063,3257292909
5185,193,795119674,3978971493
5186,77,269242584,3978971498
5187,2,738912507,3443717997
5188,260,697304791,3978971499
5189,12,742123328,3455005157
5190,234,2137776406,3890314057
5191,59,2260923251,3390571826
5192,7,3885269558,3614059884
5193,502,2258940777,3978971495
5194,47,555229560,3453656813
5195,10,2313830811,3978971490
5196,6,741464084,3451487841
5197,146,3978970923,3978971640
5198,2,139068308,3352060795
5199,35,565589146,3454820121
5200,4,1190350650,3472905749
5201,67,1226531599,3978971491
5202,19,141117080,3890314065
5203,12,1066640885,2270145447
5204,59,2260923212,3390992387
5205,139,1907711519,3570027341
5206,103,269242583,3978971497
5207,3,794456099,3349901095
5208,389,2457372481,2325249762
5209,27,1273045683,1074109374
5210,243,742384525,4223554121
5211,92,799751176,2270145438
5212,7,2260411656,3348706009
5213,1,832378395,1235568086
5214,2,3672220143,1074109334
5215,72,3672239356,1962334021
5216,5,738473132,3617826308
5217,9,1303986993,3348629351
5218,9,2262578360,3223197080
5219,30,4106723499,3242269674
5220,427,800701300,1962334028
5221,21,796641642,3338559226
5222,95,269242579,3978971496
5223,4,738403446,3442985231
5224,5,3501330963,3455658410
5225,1,1355468778,3338140041
5226,55,738246316,3978971493
5227,190,269242582,3978971497
5228,279,3291159137,3890314060
5229,8,740513658,3453635074
5230,192,799658411,3978971492
5231,45,3672239208,1962334057
5232,195,1543770161,3473457130
5233,16,2489104244,3352052962
5234,196,269242588,3978971499
5235,11,1075838318,1962334021
5236,7,827862960,1235576900
5237,195,517385392,3447541338
5238,48,791087763,3338558082
5239,107,1053310659,3451631625
5240,28,829454623,3223150537
5241,35,1998728582,3484898124
5242,290,1052916449,3978971486
5243,59,3584891767,3571692442
5244,17,2005170345,3484693969
5245,5,2364717772,3484911095
5246,54,796048104,3352060845
5247,77,269242585,3978971498
5248,258,270826656,1074109416
5249,10,278104239,4225769669
5250,20,3584891838,3455830592
5251,138,795128793,3978971497
5252,5,3585067766,3450125933
5253,283,791460543,1962334034
5254,14,3978976557,3978971487
5255,262,2137776406,3890314056
5256,3,796754445,3453510741
5257,111,3746566054,4095563244
5258,4,1258984746,3347704857
5259,59,2260923222,3391076997
5260,13,2167409869,3261526657
5261,16,1286694898,3455830540
5262,112,269242589,3978971498
5263,108,3885269842,3451130505
5264,27,743735254,3447596210
5265,519,697755389,3223173476
5266,59,3885270042,846938800
5267,99,795100186,3978971486
5268,102,1262707248,3352311649
5269,421,3672201824,1962334045
5270,3,3428975055,3451487828
5271,95,269242583,3978971496
5272,103,1262483488,3390938483
5273,14,1055119772,3450221217
5274,151,269242578,3978971497
5275,1,752630299,1962334039
5276,26,2178231428,2270145487
5277,21,4080423173,3890314060
5278,3,1469479792,4030689755
5279,5,1262410238,3450240457
5280,1,3592348419,843174958
5281,78,3766938561,3390844222
5282,145,795164706,3978971484
5283,55,741389453,3222709964
5284,164,1695738138,3473703254
5285,1,2175715082,3446796858
5286,60,4124350097,3334504428
5287,5,794515099,4109946182
5288,3,1258338725,3484683469
5289,71,1404181105,4093839349
5290,139,269242598,3978971495
5291,64,738246316,3978971492
5292,10,2285206418,3390575073
5293,259,3291159137,3890314061
5294,15,2381070206,2270145356
5295,32,794546012,3447595242
5296,49,1054059469,1962334047
5297,10,1876998314,3445810497
5298,140,4023727710,846899162
5299,150,269242588,3978971498
5300,5,1950692056,3390926688
5301,21,698525881,3391073212
5302,326,1674410856,3569494756
5303,43,1056381175,3447596440
5304,18,3585292977,3450125882
5305,59,1258837547,4041201516
5306,88,2137776407,3890314056
5307,27,3978976556,3978971487
5308,129,3978970927,3978971640
5309,4,3584891834,855531442
5310,234,269242601,3978971492
5311,5,2005170346,2320216832
5312,156,3673973868,4030686429
5313,7,1259776197,2270145455
5314,194,790630448,3978971497
5315,6,3720700072,3390574951
